time_s,Vibration [a.u.],Tacho_pulse
0.9118,0.8830667005,0
0.912,0.813603387,0
0.9122,0.8219006291,0
0.9124,0.7908811995,0
0.9126,0.8100362281,0
0.9128,0.7355213512,0
0.913,0.7568217095,0
0.9132,0.8041016988,0
0.9134,0.7874401502,0
0.9136,0.789756979,0
0.9138,0.7139669086,0
0.914,0.6647944173,0
0.9142,0.6784608066,0
0.9144,0.6784928827,0
0.9146,0.6465747752,0
0.9148,0.6792295445,0
0.915,0.5813010758,0
0.9152,0.5862449543,0
0.9154,0.5212053231,0
0.9156,0.5531559678,0
0.9158,0.6081147541,0
0.916,0.5496459484,0
0.9162,0.5669985164,0
0.9164,0.5441910366,0
0.9166,0.5561288234,0
0.9168,0.4750531218,0
0.917,0.5211917668,0
0.9172,0.5187054911,0
0.9174,0.5299064849,0
0.9176,0.5318102022,0
0.9178,0.4488892889,0
0.918,0.404527563,0
0.9182,0.4293722132,0
0.9184,0.5014770018,0
0.9186,0.4024731953,0
0.9188,0.3809660099,0
0.919,0.3775201904,0
0.9192,0.3719720391,0
0.9194,0.4468928073,0
0.9196,0.381466499,0
0.9198,0.3812730262,0
0.92,0.4460225944,0
0.9202,0.4317127561,0
0.9204,0.4234057816,0
0.9206,0.3512759254,0
0.9208,0.3073336356,0
0.921,0.3829537309,0
0.9212,0.432279691,0
0.9214,0.3407786526,0
0.9216,0.3368564195,0
0.9218,0.2102371387,0
0.922,0.4016071862,0
0.9222,0.3161839923,0
0.9224,0.2460302762,0
0.9226,0.3045028222,0
0.9228,0.2739021098,0
0.923,0.3133498406,0
0.9232,0.3645192289,0
0.9234,0.2359855282,0
0.9236,0.263864769,0
0.9238,0.2313467703,0
0.924,0.2089077852,0
0.9242,0.2422928838,0
0.9244,0.2738497999,0
0.9246,0.2172905301,0
0.9248,0.1700501879,0
0.925,0.1949774293,0
0.9252,0.1705446657,0
0.9254,0.1802531169,0
0.9256,0.1119020058,0
0.9258,0.1255666784,0
0.926,0.1718288164,0
0.9262,0.09238680237,0
0.9264,0.116236391,0
0.9266,0.06212682519,0
0.9268,0.05064739163,0
0.927,0.003307282076,0
0.9272,0.1321274341,0
0.9274,0.05115219141,0
0.9276,0.03554433995,0
0.9278,0.01973283693,0
0.928,-0.08221834344,0
0.9282,-0.08653063571,0
0.9284,-0.07812121661,0
0.9286,-0.1526665059,0
0.9288,-0.1359567019,0
0.929,-0.08083966564,0
0.9292,-0.2134635469,0
0.9294,-0.1778806619,0
0.9296,-0.1595938284,0
0.9298,-0.1726284898,0
0.93,-0.1832140065,0
0.9302,-0.2251826264,0
0.9304,-0.1706620397,0
0.9306,-0.3137323384,0
0.9308,-0.2142761368,0
0.931,-0.3029201902,0
0.9312,-0.28250705,0
0.9314,-0.2671251391,0
0.9316,-0.2101577297,0
0.9318,-0.3210515479,0
0.932,-0.3521934633,0
0.9322,-0.2645104265,0
0.9324,-0.3158584864,0
0.9326,-0.3206364999,0
0.9328,-0.3069850348,0
0.933,-0.2972800743,0
0.9332,-0.3387645231,0
0.9334,-0.4371076038,0
0.9336,-0.3679871335,0
0.9338,-0.3658151764,0
0.934,-0.4197598105,0
0.9342,-0.4208991792,0
0.9344,-0.3606742231,0
0.9346,-0.382610668,0
0.9348,-0.4347945588,0
0.935,-0.381970265,0
0.9352,-0.4050865941,0
0.9354,-0.4682044297,0
0.9356,-0.4333709003,0
0.9358,-0.4810288044,0
0.936,-0.4690823496,0
0.9362,-0.4285815745,0
0.9364,-0.4960687883,0
0.9366,-0.5034704355,0
0.9368,-0.4451344165,0
0.937,-0.5076342109,0
0.9372,-0.4854301912,0
0.9374,-0.4921499526,0
0.9376,-0.4964373255,0
0.9378,-0.4829692873,0
0.938,-0.5242585622,0
0.9382,-0.5470717541,0
0.9384,-0.5440637018,0
0.9386,-0.4888838014,0
0.9388,-0.5086877751,0
0.939,-0.5591864068,0
0.9392,-0.5192258325,0
0.9394,-0.5521547413,0
0.9396,-0.6362183708,0
0.9398,-0.545742201,0
0.94,-0.5077846839,0
0.9402,-0.619791069,0
0.9404,-0.7141324922,0
0.9406,-0.60440128,0
0.9408,-0.6560518995,0
0.941,-0.701248276,0
0.9412,-0.7954604615,0
0.9414,-0.7355699408,0
0.9416,-0.7614063168,0
0.9418,-0.7804428085,0
0.942,-0.803503568,0
0.9422,-0.7672717372,0
0.9424,-0.8422966121,0
0.9426,-0.828011743,0
0.9428,-0.9419363486,0
0.943,-0.9255470911,0
0.9432,-0.906806559,0
0.9434,-0.9630060816,0
0.9436,-0.9465454188,0
0.9438,-0.9709169516,0
0.944,-0.9821624495,0
0.9442,-1.023717082,0
0.9444,-1.005478375,0
0.9446,-1.106042766,0
0.9448,-1.087569139,0
0.945,-1.030122724,0
0.9452,-1.127358749,0
0.9454,-1.067982626,0
0.9456,-1.133795307,0
0.9458,-1.175043899,0
0.946,-1.178864718,0
0.9462,-1.134602893,0
0.9464,-1.226687022,0
0.9466,-1.273151422,0
0.9468,-1.2219826,0
0.947,-1.225699754,0
0.9472,-1.231552004,0
0.9474,-1.337140035,0
0.9476,-1.268985709,0
0.9478,-1.289866438,0
0.948,-1.308787696,0
0.9482,-1.322657599,0
0.9484,-1.288318226,0
0.9486,-1.311633241,0
0.9488,-1.311031105,0
0.949,-1.227673316,0
0.9492,-1.302462677,0
0.9494,-1.346431278,0
0.9496,-1.330447322,0
0.9498,-1.315804609,0
0.95,-1.339859223,0
0.9502,-1.219853015,0
0.9504,-1.17514899,0
0.9506,-1.259351331,0
0.9508,-1.180298938,0
0.951,-1.227455622,0
0.9512,-1.203711545,0
0.9514,-1.223400147,0
0.9516,-1.130784472,0
0.9518,-1.052350358,0
0.952,-1.022666103,0
0.9522,-1.021848029,0
0.9524,-1.021735355,0
0.9526,-0.9290217381,0
0.9528,-0.8721870509,0
0.953,-0.9355737125,0
0.9532,-0.8555999016,0
0.9534,-0.8282574623,0
0.9536,-0.8104124206,0
0.9538,-0.7887994696,0
0.954,-0.7307744016,0
0.9542,-0.6474735456,0
0.9544,-0.5949825566,0
0.9546,-0.5518030871,0
0.9548,-0.4573200195,0
0.955,-0.4864463521,0
0.9552,-0.4586733738,0
0.9554,-0.4041431685,0
0.9556,-0.2890737382,0
0.9558,-0.273898512,0
0.956,-0.2652588645,0
0.9562,-0.1088375001,0
0.9564,-0.03613060443,0
0.9566,-0.03103373063,0
0.9568,0.04142342916,1
0.957,0.01374099621,1
0.9572,0.06685085924,1
0.9574,0.1834895607,1
0.9576,0.238626751,1
0.9578,0.2753590716,1
0.958,0.3238161794,1
0.9582,0.3619274497,1
0.9584,0.4957604169,1
0.9586,0.4539661856,1
0.9588,0.5321887361,1
0.959,0.6273926379,1
0.9592,0.592264006,1
0.9594,0.6849435607,1
0.9596,0.7194757263,1
0.9598,0.7923486748,1
0.96,0.7120465274,1
0.9602,0.8387764431,1
0.9604,0.858509004,1
0.9606,0.9713184432,1
0.9608,0.9615641402,1
0.961,0.9757514394,1
0.9612,1.066485262,1
0.9614,1.087668504,0
0.9616,1.132003361,0
0.9618,1.16213004,0
0.962,1.175200715,0
0.9622,1.145302564,0
0.9624,1.202041351,0
0.9626,1.222017826,0
0.9628,1.242770546,0
0.963,1.258142356,0
0.9632,1.262739764,0
0.9634,1.254847625,0
0.9636,1.279433294,0
0.9638,1.251935488,0
0.964,1.262367977,0
0.9642,1.33254351,0
0.9644,1.294391196,0
0.9646,1.312734442,0
0.9648,1.28771824,0
0.965,1.242554631,0
0.9652,1.288841873,0
0.9654,1.36499554,0
0.9656,1.290286978,0
0.9658,1.259810518,0
0.966,1.306106208,0
0.9662,1.249037707,0
0.9664,1.23268618,0
0.9666,1.182321183,0
0.9668,1.162785565,0
0.967,1.233640609,0
0.9672,1.20714007,0
0.9674,1.186907354,0
0.9676,1.196039521,0
0.9678,1.132227947,0
0.968,1.132946932,0
0.9682,1.078483899,0
0.9684,1.059250101,0
0.9686,1.043823355,0
0.9688,1.092183522,0
0.969,1.061177611,0
0.9692,0.9718087904,0
0.9694,0.9783680592,0
0.9696,0.9748595017,0
0.9698,0.9167180579,0
0.97,0.9548870408,0
0.9702,0.875430857,0
0.9704,0.8725811235,0
0.9706,0.8519208537,0
0.9708,0.7710237542,0
0.971,0.7546649714,0
0.9712,0.7703767189,0
0.9714,0.8328379412,0
0.9716,0.7896114213,0
0.9718,0.7657977162,0
0.972,0.7045657938,0
0.9722,0.6932046746,0
0.9724,0.6965405243,0
0.9726,0.6888951407,0
0.9728,0.6011985848,0
0.973,0.6180714813,0
0.9732,0.6008256251,0
0.9734,0.6696156283,0
0.9736,0.5815399948,0
0.9738,0.557373373,0
0.974,0.6100036767,0
0.9742,0.5476275739,0
0.9744,0.5909272482,0
0.9746,0.5039962894,0
0.9748,0.6074537541,0
0.975,0.518787567,0
0.9752,0.5180739949,0
0.9754,0.493869765,0
0.9756,0.4928570093,0
0.9758,0.4872641708,0
0.976,0.4653612347,0
0.9762,0.5206274312,0
0.9764,0.37356455,0
0.9766,0.4082270913,0
0.9768,0.435029977,0
0.977,0.4381487927,0
0.9772,0.4946984344,0
0.9774,0.4529298131,0
0.9776,0.4246752199,0
0.9778,0.3864998441,0
0.978,0.4911341174,0
0.9782,0.4413443576,0
0.9784,0.5024896164,0
0.9786,0.3346545969,0
0.9788,0.4569576334,0
0.979,0.3776566481,0
0.9792,0.3409329763,0
0.9794,0.3734415793,0
0.9796,0.3660774782,0
0.9798,0.3415502734,0
0.98,0.2885741544,0
0.9802,0.3248167018,0
0.9804,0.2793382674,0
0.9806,0.3258169424,0
0.9808,0.259005203,0
0.981,0.3131036822,0
0.9812,0.278369787,0
0.9814,0.323208846,0
0.9816,0.2432713084,0
0.9818,0.2098990293,0
0.982,0.1968452142,0
0.9822,0.2523059059,0
0.9824,0.3876529044,0
0.9826,0.1626372332,0
0.9828,0.1803588143,0
0.983,0.2542575076,0
0.9832,0.2056181088,0
0.9834,0.2168640131,0
0.9836,0.1645348723,0
0.9838,0.157636586,0
0.984,0.1260379421,0
0.9842,0.06494648866,0
0.9844,0.1032641,0
0.9846,0.04092850378,0
0.9848,0.08997166529,0
0.985,-0.05943299267,0
0.9852,-0.04886939425,0
0.9854,0.01283111361,0
0.9856,0.006830960911,0
0.9858,0.06147466727,0
0.986,-0.06071706409,0
0.9862,-0.01813306725,0
0.9864,-0.1309387551,0
0.9866,0.02115299278,0
0.9868,-0.1933414097,0
0.987,-0.04348043893,0
0.9872,-0.1335109174,0
0.9874,-0.2062588976,0
0.9876,-0.1706293922,0
0.9878,-0.1267056908,0
0.988,-0.1816476615,0
0.9882,-0.2231332171,0
0.9884,-0.1954542034,0
0.9886,-0.2156025182,0
0.9888,-0.1911239586,0
0.989,-0.2124408124,0
0.9892,-0.2704406025,0
0.9894,-0.2938232695,0
0.9896,-0.2720905923,0
0.9898,-0.2906090521,0
0.99,-0.2839775562,0
0.9902,-0.3454465915,0
0.9904,-0.3087316282,0
0.9906,-0.3556389954,0
0.9908,-0.3089090763,0
0.991,-0.3291049562,0
0.9912,-0.3577758065,0
0.9914,-0.4187910464,0
0.9916,-0.3179451597,0
0.9918,-0.4043336737,0
0.992,-0.3962775085,0
0.9922,-0.3873052185,0
0.9924,-0.3740207611,0
0.9926,-0.4186290284,0
0.9928,-0.4239697726,0
0.993,-0.4663405204,0
0.9932,-0.3734413896,0
0.9934,-0.4410404678,0
0.9936,-0.4461679446,0
0.9938,-0.5168730716,0
0.994,-0.4633258623,0
0.9942,-0.4108071179,0
0.9944,-0.4101390358,0
0.9946,-0.5006801016,0
0.9948,-0.4636411576,0
0.995,-0.4478889346,0
0.9952,-0.5376207684,0
0.9954,-0.5034676996,0
0.9956,-0.4680810646,0
0.9958,-0.4609469995,0
0.996,-0.5717734807,0
0.9962,-0.5674790213,0
0.9964,-0.4866088969,0
0.9966,-0.5597047935,0
0.9968,-0.5400408516,0
0.997,-0.6124704368,0
0.9972,-0.5311939476,0
0.9974,-0.5748831373,0
0.9976,-0.5470092987,0
0.9978,-0.6551433675,0
0.998,-0.6536208213,0
0.9982,-0.6955280533,0
0.9984,-0.7117676779,0
0.9986,-0.7319535564,0
0.9988,-0.6889307306,0
0.999,-0.7503989336,0
0.9992,-0.7328197019,0
0.9994,-0.7782137497,0
0.9996,-0.7551631146,0
0.9998,-0.7554465185,0
1,-0.7760209338,0
1.0002,-0.7933531312,0
1.0004,-0.8541471351,0
1.0006,-0.8407636491,0
1.0008,-0.9003887218,0
1.001,-0.9435802935,0
1.0012,-0.9819039515,0
1.0014,-0.9553062496,0
1.0016,-0.9638562376,0
1.0018,-0.9302944028,0
1.002,-1.036145894,0
1.0022,-0.9789925537,0
1.0024,-1.121205986,0
1.0026,-1.082807716,0
1.0028,-1.005291896,0
1.003,-1.132320508,0
1.0032,-1.174080339,0
1.0034,-1.197506933,0
1.0036,-1.085079324,0
1.0038,-1.141618677,0
1.004,-1.230246031,0
1.0042,-1.241808726,0
1.0044,-1.337719543,0
1.0046,-1.258849453,0
1.0048,-1.201641379,0
1.005,-1.352620402,0
1.0052,-1.24167319,0
1.0054,-1.268456898,0
1.0056,-1.237255193,0
1.0058,-1.327689972,0
1.006,-1.299581259,0
1.0062,-1.258300119,0
1.0064,-1.293931529,0
1.0066,-1.284374602,0
1.0068,-1.323041991,0
1.007,-1.313479203,0
1.0072,-1.32355736,0
1.0074,-1.287573363,0
1.0076,-1.28115787,0
1.0078,-1.281132085,0
1.008,-1.343194716,0
1.0082,-1.298798057,0
1.0084,-1.227310142,0
1.0086,-1.158232647,0
1.0088,-1.219439802,0
1.009,-1.18183294,0
1.0092,-1.137135908,0
1.0094,-1.069343694,0
1.0096,-1.012300083,0
1.0098,-1.037077697,0
1.01,-1.015295176,0
1.0102,-1.013068687,0
1.0104,-0.9290628249,0
1.0106,-0.9185043716,0
1.0108,-0.8609891065,0
1.011,-0.8616522283,0
1.0112,-0.7395670037,0
1.0114,-0.7553390773,0
1.0116,-0.7552506836,0
1.0118,-0.6480576627,0
1.012,-0.6430644134,0
1.0122,-0.5277134238,0
1.0124,-0.4456279498,0
1.0126,-0.4257083127,0
1.0128,-0.4016690685,0
1.013,-0.3759297745,0
1.0132,-0.3084651372,0
1.0134,-0.1493144366,0
1.0136,-0.1375385905,0
1.0138,-0.1658174119,0
1.014,-0.107721586,0
1.0142,0.0006272210715,0
1.0144,0.04499486245,1
1.0146,0.1008693065,1
1.0148,0.1764674484,1
1.015,0.1632723912,1
1.0152,0.228770908,1
1.0154,0.3554198184,1
1.0156,0.3811423773,1
1.0158,0.4110324997,1
1.016,0.468943367,1
1.0162,0.5494870366,1
1.0164,0.5856346903,1
1.0166,0.5953059852,1
1.0168,0.6230958655,1
1.017,0.7478468917,1
1.0172,0.7122430941,1
1.0174,0.8861691712,1
1.0176,0.8002465775,1
1.0178,0.8620274356,1
1.018,0.9689872782,1
1.0182,1.02053732,1
1.0184,1.000743527,1
1.0186,0.9248755124,1
1.0188,1.05829087,1
1.019,1.009282268,0
1.0192,1.100853218,0
1.0194,1.180983975,0
1.0196,1.202866185,0
1.0198,1.198308611,0
1.02,1.223364769,0
1.0202,1.256602834,0
1.0204,1.232084798,0
1.0206,1.247150368,0
1.0208,1.322676156,0
1.021,1.304202729,0
1.0212,1.341718284,0
1.0214,1.316065595,0
1.0216,1.320104336,0
1.0218,1.340728811,0
1.022,1.337337906,0
1.0222,1.376684734,0
1.0224,1.329743734,0
1.0226,1.28322557,0
1.0228,1.280908573,0
1.023,1.251807552,0
1.0232,1.290466742,0
1.0234,1.243460574,0
1.0236,1.208188607,0
1.0238,1.274017516,0
1.024,1.293835693,0
1.0242,1.156330104,0
1.0244,1.243391267,0
1.0246,1.196850044,0
1.0248,1.129958374,0
1.025,1.125284007,0
1.0252,1.126428219,0
1.0254,1.206437771,0
1.0256,1.104290331,0
1.0258,1.137695072,0
1.026,1.029647287,0
1.0262,1.075029005,0
1.0264,1.04363939,0
1.0266,0.9628191189,0
1.0268,0.9450625808,0
1.027,0.9661554728,0
1.0272,0.8618019336,0
1.0274,0.9024228465,0
1.0276,0.8303137666,0
1.0278,0.8611450672,0
1.028,0.8571615797,0
1.0282,0.8472356852,0
1.0284,0.8152913774,0
1.0286,0.7720652898,0
1.0288,0.7387059931,0
1.029,0.7071645193,0
1.0292,0.6985507535,0
1.0294,0.6878241722,0
1.0296,0.6668420015,0
1.0298,0.6777996498,0
1.03,0.6273306375,0
1.0302,0.5753719715,0
1.0304,0.6506690174,0
1.0306,0.5791774976,0
1.0308,0.5288002559,0
1.031,0.5453028176,0
1.0312,0.5557856291,0
1.0314,0.5485619835,0
1.0316,0.5542560066,0
1.0318,0.6116179684,0
1.032,0.4719559488,0
1.0322,0.5788398337,0
1.0324,0.5118904104,0
1.0326,0.4834755071,0
1.0328,0.3979117035,0
1.033,0.4679017407,0
1.0332,0.4977015878,0
1.0334,0.4219564673,0
1.0336,0.3957864036,0
1.0338,0.3976131196,0
1.034,0.4499766978,0
1.0342,0.4380289457,0
1.0344,0.4940170785,0
1.0346,0.4045166051,0
1.0348,0.4497242011,0
1.035,0.362450018,0
1.0352,0.3961469762,0
1.0354,0.4427222575,0
1.0356,0.380920001,0
1.0358,0.4069502091,0
1.036,0.3283768767,0
1.0362,0.3349267652,0
1.0364,0.3437329363,0
1.0366,0.3129522173,0
1.0368,0.332191924,0
1.037,0.401700331,0
1.0372,0.3256762496,0
1.0374,0.3366837915,0
1.0376,0.3806160104,0
1.0378,0.3097844666,0
1.038,0.2934463884,0
1.0382,0.2700574362,0
1.0384,0.3241179441,0
1.0386,0.3052378945,0
1.0388,0.3400117045,0
1.039,0.3293196492,0
1.0392,0.1748476493,0
1.0394,0.2532955643,0
1.0396,0.2948732593,0
1.0398,0.2101963319,0
1.04,0.1908787238,0
1.0402,0.124698205,0
1.0404,0.2027251919,0
1.0406,0.1022618767,0
1.0408,0.1353267415,0
1.041,0.1002387806,0
1.0412,0.1172784527,0
1.0414,0.06627034069,0
1.0416,0.05142996078,0
1.0418,0.09436076404,0
1.042,0.0358804196,0
1.0422,0.05833039733,0
1.0424,-0.02058390208,0
1.0426,0.04992034464,0
1.0428,-0.004122536603,0
1.043,0.008369631597,0
1.0432,-0.02514392947,0
1.0434,-0.1347611725,0
1.0436,-0.1901867435,0
1.0438,-0.05960216919,0
1.044,-0.1363904534,0
1.0442,-0.1480498805,0
1.0444,-0.1798190194,0
1.0446,-0.1828037137,0
1.0448,-0.1623235201,0
1.045,-0.1524459303,0
1.0452,-0.2129252138,0
1.0454,-0.3017146474,0
1.0456,-0.2028047726,0
1.0458,-0.2269049763,0
1.046,-0.2752611077,0
1.0462,-0.3139032129,0
1.0464,-0.3266184169,0
1.0466,-0.2333730178,0
1.0468,-0.3184070666,0
1.047,-0.2552666798,0
1.0472,-0.3229310081,0
1.0474,-0.2868268441,0
1.0476,-0.3677973683,0
1.0478,-0.389711751,0
1.048,-0.3551540352,0
1.0482,-0.4244272157,0
1.0484,-0.416020584,0
1.0486,-0.3507086165,0
1.0488,-0.3137089142,0
1.049,-0.3759344062,0
1.0492,-0.4559738984,0
1.0494,-0.4373522891,0
1.0496,-0.3954227783,0
1.0498,-0.4144942853,0
1.05,-0.3188564393,0
1.0502,-0.3454482658,0
1.0504,-0.4394819388,0
1.0506,-0.3496943278,0
1.0508,-0.4785365625,0
1.051,-0.4851013002,0
1.0512,-0.3963293956,0
1.0514,-0.5029662295,0
1.0516,-0.490802053,0
1.0518,-0.411616352,0
1.052,-0.5005969093,0
1.0522,-0.4375614447,0
1.0524,-0.4725828814,0
1.0526,-0.5273568497,0
1.0528,-0.4941857595,0
1.053,-0.4849331043,0
1.0532,-0.5077740615,0
1.0534,-0.5863294303,0
1.0536,-0.5263278933,0
1.0538,-0.6711963142,0
1.054,-0.6027352262,0
1.0542,-0.6021444948,0
1.0544,-0.5804904311,0
1.0546,-0.5780494955,0
1.0548,-0.7034002669,0
1.055,-0.6878255091,0
1.0552,-0.6873093573,0
1.0554,-0.7188140336,0
1.0556,-0.7025731787,0
1.0558,-0.7100855685,0
1.056,-0.7275080753,0
1.0562,-0.7883269167,0
1.0564,-0.6656056531,0
1.0566,-0.861529684,0
1.0568,-0.8435671107,0
1.057,-0.793482115,0
1.0572,-0.8442841539,0
1.0574,-0.8668505046,0
1.0576,-0.8693010603,0
1.0578,-0.9495037552,0
1.058,-0.9594015618,0
1.0582,-0.9398522684,0
1.0584,-0.9416504348,0
1.0586,-1.080203469,0
1.0588,-1.070759606,0
1.059,-1.070394769,0
1.0592,-1.054798681,0
1.0594,-1.161204678,0
1.0596,-1.093108279,0
1.0598,-1.177645933,0
1.06,-1.138148887,0
1.0602,-1.175686962,0
1.0604,-1.142921113,0
1.0606,-1.259860638,0
1.0608,-1.210150793,0
1.061,-1.258412148,0
1.0612,-1.28753438,0
1.0614,-1.23235087,0
1.0616,-1.319328759,0
1.0618,-1.259126993,0
1.062,-1.337455927,0
1.0622,-1.348909239,0
1.0624,-1.277169201,0
1.0626,-1.220538657,0
1.0628,-1.288792569,0
1.063,-1.344291948,0
1.0632,-1.289554883,0
1.0634,-1.310155092,0
1.0636,-1.317745294,0
1.0638,-1.273346558,0
1.064,-1.24933376,0
1.0642,-1.225206141,0
1.0644,-1.284151596,0
1.0646,-1.160111999,0
1.0648,-1.218575512,0
1.065,-1.250013419,0
1.0652,-1.196297767,0
1.0654,-1.13209424,0
1.0656,-1.144139051,0
1.0658,-1.072416609,0
1.066,-1.085671679,0
1.0662,-0.9749079217,0
1.0664,-0.9741512653,0
1.0666,-0.9547604439,0
1.0668,-0.8661603473,0
1.067,-0.9030646803,0
1.0672,-0.8294711994,0
1.0674,-0.7558048265,0
1.0676,-0.7191584016,0
1.0678,-0.685202752,0
1.068,-0.6042699815,0
1.0682,-0.6110850178,0
1.0684,-0.5403472978,0
1.0686,-0.5231910714,0
1.0688,-0.438070038,0
1.069,-0.4287225528,0
1.0692,-0.3747374309,0
1.0694,-0.2733405154,0
1.0696,-0.2584342774,0
1.0698,-0.1308197753,0
1.07,-0.06614100065,0
1.0702,-0.02529378519,0
1.0704,0.03828205821,1
1.0706,0.08530658624,1
1.0708,0.06051698917,1
1.071,0.1330063389,1
1.0712,0.2463920326,1
1.0714,0.2451592554,1
1.0716,0.3160890933,1
1.0718,0.3959885489,1
1.072,0.4632746878,1
1.0722,0.4399737899,1
1.0724,0.5556299751,1
1.0726,0.6391691062,1
1.0728,0.6690545575,1
1.073,0.7618761191,1
1.0732,0.7293813761,1
1.0734,0.8441926093,1
1.0736,0.9230781144,1
1.0738,0.9069066068,1
1.074,0.958191666,1
1.0742,0.9971392279,1
1.0744,0.9058126066,1
1.0746,0.9995294703,1
1.0748,1.103873686,0
1.075,1.039918367,0
1.0752,1.131663319,0
1.0754,1.168323686,0
1.0756,1.221780615,0
1.0758,1.188395288,0
1.076,1.249086199,0
1.0762,1.232022599,0
1.0764,1.312514349,0
1.0766,1.237886837,0
1.0768,1.254368144,0
1.077,1.302027562,0
1.0772,1.361358444,0
1.0774,1.310938755,0
1.0776,1.303829743,0
1.0778,1.282625816,0
1.078,1.350269414,0
1.0782,1.279482528,0
1.0784,1.294328167,0
1.0786,1.288414813,0
1.0788,1.33819839,0
1.079,1.251638304,0
1.0792,1.243006902,0
1.0794,1.27422737,0
1.0796,1.255825879,0
1.0798,1.18177665,0
1.08,1.191209899,0
1.0802,1.185546508,0
1.0804,1.196398497,0
1.0806,1.143751677,0
1.0808,1.238153582,0
1.081,1.151132816,0
1.0812,1.169061604,0
1.0814,1.113625677,0
1.0816,1.089447707,0
1.0818,1.087931083,0
1.082,1.023293087,0
1.0822,0.9426780084,0
1.0824,1.010926031,0
1.0826,0.9413293847,0
1.0828,1.001688736,0
1.083,0.8907959374,0
1.0832,0.9111251751,0
1.0834,0.8843259238,0
1.0836,0.8387769274,0
1.0838,0.8248230505,0
1.084,0.8120226179,0
1.0842,0.8055470178,0
1.0844,0.7884327252,0
1.0846,0.7602779187,0
1.0848,0.7385362223,0
1.085,0.6311220212,0
1.0852,0.7572614699,0
1.0854,0.7117020277,0
1.0856,0.6166547709,0
1.0858,0.6171617389,0
1.086,0.5494189341,0
1.0862,0.5014283719,0
1.0864,0.5864138465,0
1.0866,0.6579029201,0
1.0868,0.5839229907,0
1.087,0.5739690406,0
1.0872,0.5561101083,0
1.0874,0.5651047197,0
1.0876,0.5290107729,0
1.0878,0.4871808883,0
1.088,0.4867319636,0
1.0882,0.5284317907,0
1.0884,0.4761525195,0
1.0886,0.4070633304,0
1.0888,0.4974451956,0
1.089,0.4768093817,0
1.0892,0.5138581566,0
1.0894,0.4573246812,0
1.0896,0.4466932974,0
1.0898,0.4350890649,0
1.09,0.4011192715,0
1.0902,0.4373336201,0
1.0904,0.3992780798,0
1.0906,0.3722568041,0
1.0908,0.4031279238,0
1.091,0.4046739718,0
1.0912,0.4089084963,0
1.0914,0.4147138855,0
1.0916,0.4687275563,0
1.0918,0.363340673,0
1.092,0.4209004878,0
1.0922,0.3597960191,0
1.0924,0.3569589178,0
1.0926,0.3764482274,0
1.0928,0.301497163,0
1.093,0.3239065726,0
1.0932,0.3455371646,0
1.0934,0.2507634018,0
1.0936,0.2611965534,0
1.0938,0.2706631275,0
1.094,0.2768811199,0
1.0942,0.2978723731,0
1.0944,0.2042434681,0
1.0946,0.2994946767,0
1.0948,0.259708958,0
1.095,0.2432612806,0
1.0952,0.1272694949,0
1.0954,0.2057132269,0
1.0956,0.1476892153,0
1.0958,0.1941876588,0
1.096,0.1467332748,0
1.0962,0.1185183082,0
1.0964,0.08397140884,0
1.0966,0.09623755579,0
1.0968,0.1170855717,0
1.097,0.009125951619,0
1.0972,0.02877599297,0
1.0974,0.03281781452,0
1.0976,0.01904605953,0
1.0978,-0.007829783366,0
1.098,0.002685907344,0
1.0982,-0.01800853347,0
1.0984,-0.1210980831,0
1.0986,-0.01215148978,0
1.0988,-0.1257015498,0
1.099,-0.03774117198,0
1.0992,-0.06896901271,0
1.0994,-0.185726748,0
1.0996,-0.1259934096,0
1.0998,-0.0905220371,0
1.1,-0.1039967863,0
1.1002,-0.1664171396,0
1.1004,-0.2185291473,0
1.1006,-0.1527256666,0
1.1008,-0.2744115792,0
1.101,-0.2868227535,0
1.1012,-0.2084319346,0
1.1014,-0.3000461823,0
1.1016,-0.2409435431,0
1.1018,-0.3170952096,0
1.102,-0.3102707509,0
1.1022,-0.2488459729,0
1.1024,-0.308317776,0
1.1026,-0.2891444129,0
1.1028,-0.3315571359,0
1.103,-0.3510511199,0
1.1032,-0.3689417965,0
1.1034,-0.3863685637,0
1.1036,-0.3412037039,0
1.1038,-0.3466453753,0
1.104,-0.305284732,0
1.1042,-0.3674836524,0
1.1044,-0.3962074622,0
1.1046,-0.372424859,0
1.1048,-0.3412305003,0
1.105,-0.4630542682,0
1.1052,-0.3450712121,0
1.1054,-0.4507194063,0
1.1056,-0.4568186423,0
1.1058,-0.3281257324,0
1.106,-0.3939148528,0
1.1062,-0.4661608582,0
1.1064,-0.4169307611,0
1.1066,-0.4040568085,0
1.1068,-0.4384026071,0
1.107,-0.4296927911,0
1.1072,-0.4673049511,0
1.1074,-0.469458568,0
1.1076,-0.5448587522,0
1.1078,-0.5497216921,0
1.108,-0.51080042,0
1.1082,-0.5826148117,0
1.1084,-0.5129421492,0
1.1086,-0.5546810849,0
1.1088,-0.5161724168,0
1.109,-0.5404552209,0
1.1092,-0.6059839611,0
1.1094,-0.7113178403,0
1.1096,-0.6760819546,0
1.1098,-0.6334743501,0
1.11,-0.5674952965,0
1.1102,-0.6652942355,0
1.1104,-0.6597747233,0
1.1106,-0.7018387252,0
1.1108,-0.8259445574,0
1.111,-0.7141424317,0
1.1112,-0.7678734327,0
